process_entropy,number_of_traces,statespace_size,process_type,process_memory,med_ent_n_transitions,inter_arrival_time,process_stability_scale,resource_availability_p,resource_availability_n,resource_availability_m,activity_duration_lambda_range,Deterministic_offset_W,Deterministic_offset_u,model_pipeline,num_replications,RUN,Done,Failure,simuation_time_sec,num_traces,num_events,num_variants,avg_tracelen,min_tracelen,max_tracelen
med_entropy,500.0,10,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,893,0,0,1.344973087310791,500,3659,352,7.318,1,47
max_entropy,500.0,10,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,894,0,0,1.8247854709625244,500,5411,444,10.822,1,69
min_entropy,500.0,5,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,895,0,0,1.049250841140747,500,2500,1,5.0,5,5
med_entropy,500.0,5,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,896,0,0,2.876194953918457,500,4088,355,8.176,1,50
max_entropy,500.0,5,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,897,0,0,2.68100643157959,500,2992,338,5.984,1,43
min_entropy,500.0,10,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,898,0,0,1.6911497116088867,500,5000,1,10.0,10,10
med_entropy,500.0,10,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,899,0,0,7.104936122894287,500,3258,344,6.516,1,40
max_entropy,500.0,10,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,900,0,0,7.1703760623931885,500,5592,457,11.184,1,66
min_entropy,500.0,5,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,901,0,0,1.0464773178100586,500,2500,1,5.0,5,5
med_entropy,500.0,5,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,902,0,0,1.0336034297943115,500,2412,293,4.824,1,20
max_entropy,500.0,5,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,903,0,0,1.216181993484497,500,3149,371,6.298,1,30
min_entropy,500.0,10,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,904,0,0,1.7845230102539062,500,5000,1,10.0,10,10
med_entropy,500.0,10,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,905,0,0,0.9973061084747314,500,2299,315,4.598,1,35
max_entropy,500.0,10,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,906,0,0,1.8277323246002197,500,5541,456,11.082,1,53
min_entropy,500.0,5,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,907,0,0,1.0340189933776855,500,2500,1,5.0,5,5
med_entropy,500.0,5,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,908,0,0,31.60190224647522,500,3196,263,6.392,1,41
max_entropy,500.0,5,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,909,0,0,31.76407027244568,500,2789,330,5.578,1,31
min_entropy,500.0,10,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,910,0,0,1.7025730609893799,500,5000,1,10.0,10,10
med_entropy,500.0,10,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,911,0,0,432.21189284324646,500,3649,385,7.298,1,35
max_entropy,500.0,10,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,1.0,weekdays,7.0,False,9.0,912,0,0,443.85102462768555,500,5701,457,11.402,1,60
min_entropy,500.0,5,memoryless,2.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,913,0,0,1.0494563579559326,500,2500,1,5.0,5,5
med_entropy,500.0,5,memoryless,2.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,914,0,0,0.8582401275634766,500,1795,231,3.59,1,19
max_entropy,500.0,5,memoryless,2.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,915,0,0,1.2083899974822998,500,3083,365,6.166,1,35
min_entropy,500.0,10,memoryless,2.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,916,0,0,1.6949594020843506,500,5000,1,10.0,10,10
med_entropy,500.0,10,memoryless,2.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,917,0,0,1.574930191040039,500,4543,372,9.086,1,56
max_entropy,500.0,10,memoryless,2.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,918,0,0,1.7914764881134033,500,5363,456,10.726,1,54
min_entropy,500.0,5,memory,2.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,919,0,0,1.0499536991119385,500,2500,1,5.0,5,5
med_entropy,500.0,5,memory,2.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,920,0,0,2.731666088104248,500,4217,350,8.434,1,64
max_entropy,500.0,5,memory,2.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,921,0,0,2.7172632217407227,500,2418,308,4.836,1,25
min_entropy,500.0,10,memory,2.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,922,0,0,1.7029101848602295,500,5000,1,10.0,10,10
med_entropy,500.0,10,memory,2.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,923,0,0,6.930017948150635,500,6559,422,13.118,1,85
max_entropy,500.0,10,memory,2.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,924,0,0,7.687405347824097,500,5473,454,10.946,1,61
min_entropy,500.0,5,memoryless,4.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,925,0,0,1.0509464740753174,500,2500,1,5.0,5,5
med_entropy,500.0,5,memoryless,4.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,926,0,0,0.9531030654907227,500,2156,257,4.312,1,30
max_entropy,500.0,5,memoryless,4.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,927,0,0,1.169649600982666,500,2954,366,5.908,1,34
min_entropy,500.0,10,memoryless,4.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,928,0,0,1.6776926517486572,500,5000,1,10.0,10,10
med_entropy,500.0,10,memoryless,4.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,929,0,0,1.113029956817627,500,2713,338,5.426,1,29
max_entropy,500.0,10,memoryless,4.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,930,0,0,1.7681336402893066,500,5317,455,10.634,1,65
min_entropy,500.0,5,memory,4.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,931,0,0,1.052436113357544,500,2500,1,5.0,5,5
med_entropy,500.0,5,memory,4.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,932,0,0,29.296375513076782,500,2529,323,5.058,1,23
max_entropy,500.0,5,memory,4.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,933,0,0,26.369171857833862,500,2964,325,5.928,1,42
min_entropy,500.0,10,memory,4.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,934,0,0,1.6976063251495361,500,5000,1,10.0,10,10
med_entropy,500.0,10,memory,4.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,935,0,0,478.89492416381836,500,3536,380,7.072,1,43
max_entropy,500.0,10,memory,4.0,3.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,936,0,0,466.7431185245514,500,5496,446,10.992,1,68
min_entropy,500.0,5,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,937,0,0,1.0335631370544434,500,2500,1,5.0,5,5
med_entropy,500.0,5,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,938,0,0,0.9337334632873535,500,2088,268,4.176,1,22
max_entropy,500.0,5,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,939,0,0,1.179086446762085,500,3034,367,6.068,1,33
min_entropy,500.0,10,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,940,0,0,1.70210862159729,500,5000,1,10.0,10,10
med_entropy,500.0,10,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,941,0,0,1.5992662906646729,500,4614,374,9.228,1,53
max_entropy,500.0,10,memoryless,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,942,0,0,1.7666435241699219,500,5282,461,10.564,1,60
min_entropy,500.0,5,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,943,0,0,1.0513520240783691,500,2500,1,5.0,5,5
med_entropy,500.0,5,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,944,0,0,2.702362537384033,500,3028,336,6.056,1,24
max_entropy,500.0,5,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,945,0,0,2.3797056674957275,500,2633,335,5.266,1,26
min_entropy,500.0,10,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,946,0,0,1.776576042175293,500,5000,1,10.0,10,10
med_entropy,500.0,10,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,947,0,0,7.830121278762817,500,6529,395,13.058,1,87
max_entropy,500.0,10,memory,2.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,948,0,0,6.967271089553833,500,5406,438,10.812,1,64
min_entropy,500.0,5,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,949,0,0,1.0534300804138184,500,2500,1,5.0,5,5
med_entropy,500.0,5,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,950,0,0,1.0092267990112305,500,2388,280,4.776,1,27
max_entropy,500.0,5,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,951,0,0,1.1468031406402588,500,2948,362,5.896,1,32
min_entropy,500.0,10,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,952,0,0,1.7025730609893799,500,5000,1,10.0,10,10
med_entropy,500.0,10,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,953,0,0,1.910179615020752,500,5824,408,11.648,1,91
max_entropy,500.0,10,memoryless,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,954,0,0,1.8560428619384766,500,5651,451,11.302,1,57
min_entropy,500.0,5,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,955,0,0,1.0574030876159668,500,2500,1,5.0,5,5
med_entropy,500.0,5,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,956,0,0,30.331709384918213,500,4448,252,8.896,1,84
max_entropy,500.0,5,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,957,0,0,32.52326941490173,500,2794,336,5.588,1,32
min_entropy,500.0,10,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,958,0,0,1.6930906772613525,500,5000,1,10.0,10,10
med_entropy,500.0,10,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,959,0,0,397.3467798233032,500,6790,418,13.58,1,74
max_entropy,500.0,10,memory,4.0,5.0,1.5,0.1,0.5,3.0,0.041,5.0,weekdays,7.0,False,9.0,960,0,0,440.516282081604,500,5374,446,10.748,1,65
